mean,group
3418895.4,n=20
5980020.95,n=20
2594743.55,n=20
3572191.05,n=20
3297564.05,n=20
2561096.75,n=20
5657452.7,n=20
4694368.9,n=20
4080076.25,n=20
3289958.45,n=20
5029618.55,n=20
5425633.05,n=20
5152071.55,n=20
4544934.55,n=20
4573095.85,n=20
3897094.75,n=20
3770555.75,n=20
4887396.35,n=20
4359230.55,n=20
4923735.8,n=20
3722555.5,n=20
3685239.75,n=20
5621358.8,n=20
4483436.25,n=20
4400156.05,n=20
1924480.95,n=20
4007328.85,n=20
3396577.95,n=20
4217410.85,n=20
2252670.3,n=20
4176932.1,n=20
4214283,n=20
6543923.5,n=20
5235756.15,n=20
3021139.05,n=20
3527916.05,n=20
4366740.45,n=20
4891480.8,n=20
3118287.2,n=20
3389258.8,n=20
3193134.4,n=20
3478497.9,n=20
4321271.2,n=20
8307565.45,n=20
3277841.2,n=20
6078508.4,n=20
4561095.05,n=20
3685794.4,n=20
2906769.3,n=20
4870856.1,n=20
3041109.8,n=20
5629947.8,n=20
5204825.75,n=20
2207776.45,n=20
4024600.45,n=20
5618991.75,n=20
2233636.65,n=20
4682581.45,n=20
3863934.3,n=20
4184282.4,n=20
3958694.8,n=20
4380861.4,n=20
4982411.8,n=20
5422968.5,n=20
4309064.7,n=20
4121625.4,n=20
5863260.9,n=20
2467838.1,n=20
4607377.55,n=20
3172631.75,n=20
3719084.05,n=20
2783554.1,n=20
3807323.75,n=20
3005174,n=20
4406226.85,n=20
4830250.85,n=20
3472959.5,n=20
3186936.1,n=20
3428631.2,n=20
4852497.45,n=20
4084647.85,n=20
5808095.55,n=20
3237209.1,n=20
3252065.95,n=20
3500412.1,n=20
3568398.5,n=20
4663932.35,n=20
3434488.3,n=20
2933662.5,n=20
4519030,n=20
4207607.15,n=20
6117835.2,n=20
3953711.05,n=20
4790075,n=20
3560789.2,n=20
6276614.05,n=20
4662610.45,n=20
4818442.2,n=20
4606423.5,n=20
5844497,n=20
4042979.8,n=20
2314178.85,n=20
3640987.5,n=20
5196266.95,n=20
2689591.35,n=20
5231612.05,n=20
5159736.45,n=20
5338252.5,n=20
4537529.15,n=20
3124930.9,n=20
4999982.3,n=20
4651008.15,n=20
4854031.65,n=20
3391658.25,n=20
4561548.9,n=20
4640834.85,n=20
4093142.25,n=20
4663314.2,n=20
5995757.15,n=20
3364654.65,n=20
5558914.95,n=20
3752930.25,n=20
3752547.85,n=20
5393685.4,n=20
3721998.1,n=20
4091659.4,n=20
4509305.65,n=20
3816778.95,n=20
3228162.15,n=20
5185070.15,n=20
5854061.55,n=20
5862678.35,n=20
5369145.5,n=20
2832618.95,n=20
5613772.45,n=20
6068868.1,n=20
3573759.7,n=20
3733190.85,n=20
4155403.15,n=20
4356193.05,n=20
6341946.3,n=20
4511968.1,n=20
5391828.55,n=20
3650434.15,n=20
3794994.9,n=20
6280254.15,n=20
4659475.25,n=20
5498665.85,n=20
2955888.2,n=20
3591709.35,n=20
3075751,n=20
5050346.05,n=20
5185012.8,n=20
6428086.85,n=20
5420677.55,n=20
3269511.15,n=20
5030630.65,n=20
3855036.3,n=20
2886269.95,n=20
3940182.55,n=20
4619291.5,n=20
5135115,n=20
5337036.25,n=20
3472664.85,n=20
4069961.05,n=20
8047254.95,n=20
5682659,n=20
3612362.4,n=20
3008785.4,n=20
3507827.65,n=20
5475134.1,n=20
4137971.35,n=20
5302357.05,n=20
4947262.4,n=20
3533440.55,n=20
3982994.9,n=20
4696961.1,n=20
4855234.3,n=20
2682010.5,n=20
4070380.6,n=20
3678829.3,n=20
4350470.9,n=20
2694638.6,n=20
3730210.15,n=20
4273782.9,n=20
4557118.55,n=20
2941066.9,n=20
3725589.3,n=20
2645865.05,n=20
5329261.3,n=20
3738570,n=20
6667014.25,n=20
5612567.2,n=20
4655481.9,n=20
6170090,n=20
4196522.25,n=20
4310046.35,n=20
5765171.95,n=20
2481211.9,n=20
4031364.95,n=20
4448629.1,n=20
6340177.25,n=20
5049173.4,n=20
5022344.7,n=20
3807066.85,n=20
2586915.1,n=20
4942625.85,n=20
5158127.9,n=20
2856461.85,n=20
3863548.1,n=20
4589207.15,n=20
6349541.2,n=20
4905331.9,n=20
4092326,n=20
4816245,n=20
5009672.9,n=20
2962957.9,n=20
3504730.65,n=20
3198795,n=20
3992342.4,n=20
5124264.25,n=20
3389460.65,n=20
4130197.55,n=20
3615537.85,n=20
3497847.75,n=20
4276161.85,n=20
4176371.7,n=20
2373029.85,n=20
6367515.35,n=20
4713421.2,n=20
3327980.9,n=20
3379052.95,n=20
6079088.75,n=20
8897144.15,n=20
4828944.85,n=20
2229710.2,n=20
2237930.1,n=20
5822869,n=20
3193797.25,n=20
4059426.6,n=20
3434117,n=20
6997485.85,n=20
3781127.95,n=20
3780169.1,n=20
4624240.65,n=20
3208263.35,n=20
4293661.1,n=20
2763902.7,n=20
2936097.4,n=20
4666701.9,n=20
3491557,n=20
5851052.05,n=20
5437277.25,n=20
2684394.5,n=20
4689951.25,n=20
5190098.85,n=20
4738164.15,n=20
3113402.35,n=20
3301413.85,n=20
3201402.2,n=20
3315530.65,n=20
4736147.55,n=20
3017394.5,n=20
5575021.6,n=20
3079388.4,n=20
4653182.05,n=20
8255280.1,n=20
3424948.85,n=20
5618219.05,n=20
4310881,n=20
3864393.8,n=20
3996069.15,n=20
6251946.7,n=20
5065390.75,n=20
4794330.3,n=20
4407077.5,n=20
3909586.3,n=20
5216137.95,n=20
3083888.95,n=20
2981271.35,n=20
4238120.2,n=20
3578875.05,n=20
5025123.2,n=20
4003324.45,n=20
3684561.45,n=20
4672403.2,n=20
3762443.25,n=20
3674663.2,n=20
3547577.4,n=20
3832507.85,n=20
5023006.75,n=20
4337438.3,n=20
3970708.2,n=20
2617010.6,n=20
3904692.5,n=20
1748643,n=20
6668975.05,n=20
7066185.75,n=20
4876435.4,n=20
4729562.55,n=20
4052950.65,n=20
5970221.95,n=20
4127568.7,n=20
5346778.7,n=20
3251465.1,n=20
3747835.35,n=20
2968877.1,n=20
3843724.4,n=20
5233609.25,n=20
2890879.8,n=20
3635957.8,n=20
4024504.2,n=20
3250833.95,n=20
4634118.15,n=20
3926005.8,n=20
4911354.65,n=20
4890934.7,n=20
7149769.7,n=20
3662680.35,n=20
4648728.45,n=20
5084660.3,n=20
3510408.75,n=20
3523188.5,n=20
3993174.2,n=20
4815302.3,n=20
3137906.8,n=20
5564823.7,n=20
5693735.65,n=20
6580979.8,n=20
3334767.95,n=20
3024809.9,n=20
3723289.1,n=20
6305056.1,n=20
3906756.35,n=20
3708464.25,n=20
3992672.4,n=20
5935054.55,n=20
3737835.9,n=20
4013219.95,n=20
5138556.9,n=20
4803933.5,n=20
4103849.15,n=20
4143925,n=20
4374490.7,n=20
4016708.55,n=20
5703388.3,n=20
3331572.45,n=20
3880500.3,n=20
5233053.55,n=20
5682685.85,n=20
5561764,n=20
5029816.3,n=20
6153590.05,n=20
6394606.4,n=20
4237864,n=20
3409647.8,n=20
6370379.25,n=20
3564824.1,n=20
5456673.2,n=20
3937153.6,n=20
3111077.8,n=20
3505652.6,n=20
3649017.3,n=20
4164064.45,n=20
4381013.35,n=20
5701312.75,n=20
5180794.7,n=20
5488964.4,n=20
3455778.6,n=20
4697248.3,n=20
4165370.4,n=20
4159288.7,n=20
3745429.9,n=20
5522222.35,n=20
4742971.3,n=20
4346576.1,n=20
3945204.4,n=20
3422606.7,n=20
5364675,n=20
3688147.6,n=20
2940473.35,n=20
4737768.55,n=20
5457186.45,n=20
3929302.6,n=20
5383331.05,n=20
3448829.9,n=20
3579772.05,n=20
4076016.6,n=20
2277156.75,n=20
5039672.55,n=20
6227724.8,n=20
4958510.3,n=20
3930096.6,n=20
4695146.85,n=20
4902024.15,n=20
4458741.95,n=20
3827855.25,n=20
4230053.55,n=20
4403417.1,n=20
3550525.95,n=20
5000055.4,n=20
3794324,n=20
3109255.7,n=20
4128634.2,n=20
3703194.1,n=20
3301564.15,n=20
4002456.75,n=20
5054051.75,n=20
5630064.2,n=20
5627545.35,n=20
5383939.15,n=20
4598003.95,n=20
4357470.35,n=20
2957621.05,n=20
4423599.9,n=20
4516537.05,n=20
4599994.15,n=20
4585566.6,n=20
5278815.7,n=20
5998774.9,n=20
3354597.45,n=20
5026265.35,n=20
4858612.5,n=20
4160278.45,n=20
3329871.65,n=20
4808176.75,n=20
7099912.55,n=20
3881031.8,n=20
7240139.55,n=20
3179100.75,n=20
4980119.85,n=20
4758965.45,n=20
4555285.95,n=20
3318154,n=20
4971602.2,n=20
5622399.85,n=20
6835000.7,n=20
3782156.1,n=20
5480205.65,n=20
3314720,n=20
3752817.5,n=20
4796617.35,n=20
6067694.4,n=20
5069765.8,n=20
4890299.95,n=20
4905233.3,n=20
4735869.8,n=20
3454012.05,n=20
5197173.05,n=20
4657644.2,n=20
4905151.3,n=20
4947598.35,n=20
5239024.15,n=20
3621073.85,n=20
4586354.15,n=20
4992726.95,n=20
4947579,n=20
2595273.95,n=20
2664722.2,n=20
4658583.65,n=20
2105314.55,n=20
4740752.65,n=20
6021097.5,n=20
2642658,n=20
4157585.7,n=20
3588579.85,n=20
4158629.2,n=20
3818205.35,n=20
4448959.95,n=20
2551640.75,n=20
3844694.7,n=20
3976692.85,n=20
5085131.8,n=20
4561844.7,n=20
4922926.2,n=20
4421704.5,n=20
3863832.95,n=20
2836172,n=20
5509570.2,n=20
4182214.15,n=20
4281886.5,n=20
2541230.85,n=20
4008655.85,n=20
3545176.25,n=20
4012097.2,n=20
4747189.8,n=20
3012537.15,n=20
3397826,n=20
3116258.6,n=20
2751037.1,n=20
5867155.75,n=20
5495655.1,n=20
3838862.65,n=20
6582960,n=20
4016320.65,n=20
4024688.3,n=20
4795507.75,n=20
3460066.5,n=20
3167220.25,n=20
7404561.6,n=20
2305797.1,n=20
4667126.9,n=20
7139860.45,n=20
4740870.45,n=20
3437634.05,n=20
3093554.8,n=20
4253235.9,n=20
3074554.1,n=20
3576135.9,n=20
4245432.25,n=20
3166849.9,n=20
5015184.3,n=20
3562681.25,n=20
5738012.8,n=20
3634697.5,n=20
4869684.2,n=20
6369190.5,n=20
3252614,n=20
4305155.2,n=20
4237554.85,n=20
3119440.4,n=20
4531818,n=20
3411927.2,n=20
4625507.9,n=20
3968297.8,n=20
5944656.7,n=20
4209444.95,n=20
5377864,n=20
5016183.8,n=20
4801206.05,n=20
4328647.7,n=20
4723714.25,n=20
3693257.6,n=20
3992168.45,n=20
4056527.6,n=20
4649756.65,n=20
3637998.8,n=20
4027061.6,n=20
7213070.2,n=20
2565711.8,n=20
3805009.15,n=20
3714461.7,n=20
2649960.85,n=20
3486084.1,n=20
6932460.35,n=20
5968337.1,n=20
3504422.1,n=20
2710850.95,n=20
4382634.3,n=20
4450972.05,n=20
5136700.6,n=20
3786227.8,n=20
4460860.55,n=20
4992712.25,n=20
3722557.8,n=20
5340745.65,n=20
3310934.95,n=20
5714493.1,n=20
4096094.35,n=20
3914693.4,n=20
2889232.45,n=20
4428278.3,n=20
3013340.1,n=20
3106722.8,n=20
2494115.8,n=20
4520012.05,n=20
4942026.8,n=20
4578893.45,n=20
4608959.1,n=20
4711243.9,n=20
4113483.8,n=20
5613910.2,n=20
5205135.2,n=20
5002079.6,n=20
4523453.1,n=20
5031336.65,n=20
7532032,n=20
5413172.85,n=20
5232847.1,n=20
4027544.85,n=20
4451766.85,n=20
6856730.95,n=20
7380565.5,n=20
5236207.35,n=20
3372015.9,n=20
4811783.3,n=20
2704582.65,n=20
4731173,n=20
3502738.45,n=20
3959125.6,n=20
4426536.45,n=20
5227018.45,n=20
4113968.9,n=20
1909690.55,n=20
4627942.2,n=20
5451159.05,n=20
4062278.6,n=20
3183627.9,n=20
7498002.4,n=20
1704945.65,n=20
4309191.15,n=20
4476169.15,n=20
4251742.3,n=20
4348961,n=20
5272955.25,n=20
4629230,n=20
4304625.9,n=20
5050273.35,n=20
7154486.65,n=20
4124145.35,n=20
5259333.8,n=20
5535597.7,n=20
5774623.25,n=20
4913320.95,n=20
3787039.1,n=20
4298193.55,n=20
3421374.5,n=20
4056568,n=20
4011767.05,n=20
3338099.8,n=20
4955842.35,n=20
2649140.65,n=20
4325297.15,n=20
3031685.3,n=20
5888064.6,n=20
3695120.75,n=20
3525498.4,n=20
5690140.25,n=20
5238431.5,n=20
4602010.45,n=20
4750977.05,n=20
4772274.6,n=20
4064653.7,n=20
4047676.55,n=20
3926667.2,n=20
4031122.75,n=20
2740658.9,n=20
3610462.6,n=20
5843640.9,n=20
4390242,n=20
3908486.85,n=20
4296437.95,n=20
6464455.25,n=20
4677483.3,n=20
4462779.5,n=20
4201028.45,n=20
3194304.2,n=20
3900363.8,n=20
3291816.05,n=20
3509059,n=20
4432559,n=20
4721808.85,n=20
3765361.1,n=20
4911120.8,n=20
3189430.9,n=20
5299762,n=20
5586406.4,n=20
1836394.35,n=20
4913880.6,n=20
3977580.35,n=20
5412718.1,n=20
3326267.45,n=20
5097375.7,n=20
5400298.95,n=20
2642942.3,n=20
2582625.8,n=20
2948839.35,n=20
4018012.95,n=20
2406886.85,n=20
4283543.9,n=20
5801587.5,n=20
3629893.95,n=20
4762960.3,n=20
3498065.25,n=20
5147279.4,n=20
5137460.7,n=20
4022997.1,n=20
5771511.3,n=20
3078828.9,n=20
4981966.95,n=20
5579997,n=20
2837941.15,n=20
4002726.1,n=20
6073814.35,n=20
4216134.45,n=20
4085841.7,n=20
3492513.3,n=20
5923901.45,n=20
5733512.8,n=20
3917835.05,n=20
6187689.65,n=20
6851436.1,n=20
3909279,n=20
4293657.65,n=20
3258262.85,n=20
4763956.45,n=20
4576296.6,n=20
3506022.7,n=20
4217251.35,n=20
5255125,n=20
3425211.4,n=20
3364664.75,n=20
5975606.8,n=20
4337232.2,n=20
3250625.75,n=20
3396068.7,n=20
5877943.05,n=20
5351536.6,n=20
4321960.7,n=20
3566109.75,n=20
3331264.75,n=20
7447296.55,n=20
4769479.8,n=20
4642790.05,n=20
4654563.2,n=20
4976744.3,n=20
3382804,n=20
3751764.1,n=20
3208268.75,n=20
2975935.05,n=20
5360714.3,n=20
3149509,n=20
3691127.05,n=20
2820080.85,n=20
5011107.45,n=20
3172275.05,n=20
4591015.7,n=20
4862452.3,n=20
4129013.25,n=20
5744269.25,n=20
4214871.95,n=20
6164596.35,n=20
3319573.6,n=20
2602238.15,n=20
5764118.7,n=20
4328395,n=20
4381637.4,n=20
4775396.2,n=20
3398494.55,n=20
3502280.6,n=20
3847432.05,n=20
6379654.5,n=20
3931431.35,n=20
6612543.3,n=20
6231092.3,n=20
5116615.95,n=20
4623977.4,n=20
4809975.05,n=20
3145163.15,n=20
5221748.25,n=20
3770121.55,n=20
3917694.75,n=20
6840189,n=20
4338034.9,n=20
6426307.2,n=20
4286143.2,n=20
5865700.5,n=20
5780919.8,n=20
2676317.45,n=20
4840671.45,n=20
5819213.95,n=20
5251997.5,n=20
4947523.1,n=20
4360169.3,n=20
5973733.9,n=20
4104384.9,n=20
3522130.25,n=20
4140113.7,n=20
2539416.45,n=20
6083445,n=20
5318452.5,n=20
3310116.3,n=20
4205365.45,n=20
4147364.5,n=20
4996238.2,n=20
4889822.8,n=20
4361906.05,n=20
3025052.3,n=20
5584614,n=20
4931310.5,n=20
6131177.2,n=20
2728954.2,n=20
4241271.35,n=20
4766403.05,n=20
4956486.8,n=20
3364050.15,n=20
4004281.6,n=20
4754121.05,n=20
4395092.4,n=20
4176572.6,n=20
4766297.5,n=20
3876623.6,n=20
4479184.7,n=20
4428775.4,n=20
3853823.7,n=20
3884828.4,n=20
3291864.75,n=20
3867998.7,n=20
2362551.7,n=20
4167934.5,n=20
3911338.05,n=20
3708159.2,n=20
3504090.5,n=20
4502161.65,n=20
4420813.5,n=20
4469394.95,n=20
2290443.1,n=20
6051552.6,n=20
6635838.95,n=20
4650767.65,n=20
5057864.15,n=20
5448893.85,n=20
2604090.45,n=20
5895607.6,n=20
4219148.6,n=20
3351517.4,n=20
4628785.95,n=20
4380963.05,n=20
4811029.85,n=20
5142060.25,n=20
5074003.15,n=20
5105917.8,n=20
4971234.25,n=20
3498326.75,n=20
6306332.95,n=20
5347169.9,n=20
4067246.45,n=20
3322303.2,n=20
5474564.35,n=20
4180987.95,n=20
3881068.9,n=20
2881177.5,n=20
5288942.25,n=20
3516391.25,n=20
6491921.95,n=20
4555122.55,n=20
3771567.6,n=20
6895155.85,n=20
4560901.75,n=20
4023191.1,n=20
4900773.55,n=20
4613382.05,n=20
3982705.5,n=20
6024024,n=20
3433339.9,n=20
4245357.65,n=20
2353593,n=20
4389294.8,n=20
3647550.65,n=20
4448917.15,n=20
3735363.6,n=20
3835403.65,n=20
3621912.4,n=20
4319523.95,n=20
3195697.2,n=20
4605783.55,n=20
5161567.6,n=20
2743567.65,n=20
3864236,n=20
5706742.15,n=20
5216032.6,n=20
6071912.55,n=20
3255195.75,n=20
4086983.55,n=20
6832864.3,n=20
3580358.45,n=20
6465555.2,n=20
3172532.25,n=20
4386364.35,n=20
5331260,n=20
4686498.8,n=20
2834387.6,n=20
5754958.6,n=20
3951126.7,n=20
3511746.7,n=20
3311209.7,n=20
3581137.55,n=20
2318683.9,n=20
3988377.1,n=20
4149208.35,n=20
4243659.5,n=20
3848261,n=20
3656099.2,n=20
3592812.25,n=20
4332883.55,n=20
4108850.95,n=20
7583468.55,n=20
5267797.2,n=20
4300396.9,n=20
2572119.95,n=20
5450160.6,n=20
3688377.5,n=20
3977387.25,n=20
3278346.85,n=20
4737413.85,n=20
5231848.45,n=20
4917427.7,n=20
4389900.15,n=20
4538407.95,n=20
4984315.95,n=20
3998303.4,n=20
3580119.65,n=20
5340385.15,n=20
2746118.6,n=20
3245448.85,n=20
4819463.9,n=20
7617298.7,n=20
3424490.1,n=20
6194180,n=20
2862107.65,n=20
4722069.95,n=20
3807416.1,n=20
4329902.15,n=20
7586343.85,n=20
2610414.5,n=20
3993492.3,n=20
5389954.9,n=20
4047455.6,n=20
5699682.45,n=20
2174800.7,n=20
5690426.7,n=20
3883138.15,n=20
4652502.75,n=20
4442001.85,n=20
2353139.9,n=20
3747807.2,n=20
7596657.7,n=20
5299169.4,n=20
5655105.75,n=20
5928170.15,n=20
4011080.25,n=20
4194952.1,n=20
4171959.45,n=20
2701315.85,n=20
3051476.95,n=20
4151632.8,n=20
4020286.95,n=20
3700187.6,n=20
3688182.35,n=20
3634687.25,n=20
4219277.8,n=20
3718721.1,n=20
5181811.55,n=20
2754506.5,n=20
3598408.4,n=20
4517336.1,n=20
7222482.5,n=20
4284430,n=20
5901702.95,n=20
3898554.95,n=20
5567740.75,n=20
3751705.25,n=20
4337848.6,n=20
4418212.75,n=20
3448043.65,n=20
3724378.75,n=20
2250119.8,n=20
4990269.9,n=20
3850415.9,n=20
4923487.2,n=20
3328738.45,n=20
3929375.2,n=20
4074019.55,n=20
3614330.55,n=20
5450311.8,n=20
5434712.65,n=20
3032159.75,n=20
6736330.15,n=20
4000998,n=20
5045345.25,n=20
3777039.85,n=20
3823496.3,n=20
4236427.85,n=20
2183174.75,n=20
5190782.4,n=20
3897199.9,n=20
5264644.25,n=20
5143067.55,n=20
3952717.45,n=20
4234842.85,n=20
5902680.75,n=20
4323542.5,n=20
4138810,n=20
5757538.95,n=20
4175297.6,n=20
3802667.25,n=20
3228526.65,n=20
6335517.2,n=20
3540536.1,n=20
7753647.85,n=20
2270361.6,n=20
3322196.1,n=20
4505141.3,n=20
3259157.55,n=20
1976217.8,n=20
4122576.1,n=20
4787123.4,n=20
4179307.7,n=20
2777456.75,n=20
7750034.1,n=20
3460072.45,n=20
3536601.95,n=20
4726126.95,n=20
4851051.1,n=20
5019931.2,n=20
5566011.95,n=20
5528810.25,n=20
4500112.8,n=20
4702636.9,n=20
5285047.1,n=20
4933163.15,n=20
4733988.1,n=20
5572420.55,n=20
2978409.05,n=20
2436050.85,n=20
3232649.5,n=20
3506048.35,n=20
3399636.85,n=20
2686404.1,n=20
5249063.45,n=20
4112775.5,n=20
4981216.3,n=20
3893420.25,n=20
4977609.65,n=20
8286533.4,n=20
3605192.15,n=20
6630463.75,n=20
3378628.8,n=20
5132123.8,n=20
2392063.05,n=20
4383600.05,n=20
4270449.05,n=20
4067839.7,n=20
5988735.35,n=20
4863555.4,n=20
3669799.45,n=20
3740441.25,n=20
4491997.7,n=20
4502143.75,n=20
4635342.05,n=20
4932719.05,n=20
3044388.7,n=20
3542367.1,n=20
5093256.3,n=20
3778105.1,n=20
5370241.85,n=20
3429072.1,n=20
6941516,n=20
3098049.7,n=20
2950161.3,n=20
8038991.5,n=20
3637666.05,n=20
3624798.25,n=20
4600629.95,n=20
3576854.8,n=20
6283302.5,n=20
4369386.1,n=20
4901015.5,n=20
4109015.25,n=20
2871139.95,n=20
5793366.05,n=20
4823514.9,n=20
2279433.5,n=20
5102777.1,n=20
5487558.65,n=20
4256191.6,n=20
8705186.6,n=20
3678620.25,n=20
4474685.1,n=20
2207454.65,n=20
3591578.05,n=20
4187186.1,n=20
5562232.35,n=20
6724777.3,n=20
4441850,n=20
2891393.95,n=20
3875205.7,n=20
5661902.65,n=20
5026487.85,n=20
3930612.65,n=20
3812363.3,n=20
3746368.1,n=20
5367507.45,n=20
4006195.05,n=20
4849129.75,n=20
4962725.75,n=20
4258340.35,n=20
3806413.35,n=20
3523791.75,n=20
5408944.25,n=20
3931641.55,n=20
3256804.15,n=20
4441154.95,n=20
4117162.5,n=20
5397571.45,n=20
4149384.75,n=20
6102673.65,n=20
3371838,n=20
6479870.25,n=20
3829655.45,n=20
6016299.15,n=20
4617462.45,n=20
4888657.45,n=20
3894171.65,n=20
3713046.75,n=20
5958664.05,n=20
3978962.7,n=20
5114529.15,n=20
3700419.25,n=20
5760686.1,n=20
5540821.55,n=20
5269905.4,n=20
5195589.9,n=20
6740334.8,n=20
3075358.1,n=20
4174972.45,n=20
3253207.25,n=20
5622063.4,n=20
5238058.15,n=20
3674272.55,n=20
4947998.65,n=20
6264482.15,n=20
4648170.45,n=20
4944813.5,n=20
3072134.3,n=20
4346480.9,n=20
5060840.85,n=20
4840035.3,n=20
3056224.55,n=20
3459094.15,n=20
4154820.8,n=20
4628576.15,n=20
3022413.7,n=20
2561533.6,n=20
4125620.15,n=20
5756236.2,n=20
4273780.6,n=20
5326100.6,n=20
4950009.45,n=20
5666785.65,n=20
4725311.3,n=20
5574347.85,n=20
5661730.4,n=20
4036613.15,n=20
4574108.65,n=20
4282512.6,n=20
4162514.05,n=20
4243671.05,n=20
4464336.5,n=20
2919015.65,n=20
4571451.55,n=20
4205508.15,n=20
5338181.05,n=20
3920055.85,n=20
3924096.8,n=20
4377669.15,n=20
5974496.6,n=20
4711985.55,n=20
2426047.55,n=20
5681373.55,n=20
3979305.8,n=20
4185103.7,n=20
5670129.3,n=20
5039631,n=20
2935090.75,n=20
5033662.65,n=20
3342126.1,n=20
4103033.45,n=20
4533504.25,n=20
3427768.85,n=20
2634180.7,n=20
4469139.65,n=20
4981353.4,n=20
4488711.95,n=20
5826782.1,n=20
3012464.2,n=20
4766827.9,n=20
3728215.45,n=20
6675073.25,n=20
3368334.15,n=20
3042079.85,n=20
3187413.45,n=20
3647316.1,n=20
4465555.3,n=20
4843654.95,n=20
3485703.8,n=20
4042777.65,n=20
5829163.35,n=20
4644564.1,n=20
4895720.4,n=20
2693604.4,n=20
2932997.6,n=20
2698789.3,n=20
5395031.5,n=20
4843824.6,n=20
5526140.55,n=20
4878259.6,n=20
4659414.6,n=20
3178194.85,n=20
3369536,n=20
3857935.6,n=20
4800812,n=20
6112186.85,n=20
3882309.5,n=20
5955900.2,n=20
3353084.9,n=20
3014711.45,n=20
3977700.5,n=20
3991021.9,n=20
5739677.85,n=20
4549503.35,n=20
4316552.55,n=20
4158057.75,n=20
3299249.85,n=20
4495733.2,n=20
4378003.8,n=20
2792008.05,n=20
4967791.9,n=20
4001430.75,n=20
5367338.2,n=20
2520251.25,n=20
4691061.2,n=20
3008607.4,n=20
4995153.2,n=20
2246847.1,n=20
3956840.9,n=20
5426263.05,n=20
2917844.75,n=20
3981767.25,n=20
4729452.9,n=20
4123474.75,n=20
5357755.95,n=20
5926159.7,n=20
4743497.05,n=20
6335564.8,n=20
4799136.75,n=20
4459444.7,n=20
6306426.25,n=20
4112804.65,n=20
3815928.75,n=20
5160400.35,n=20
4646631.35,n=20
3728887.4,n=20
3397089.9,n=20
4106541.25,n=20
3999374.7,n=20
2048749.5,n=20
2567373.3,n=20
2464561.5,n=20
3977295.65,n=20
5024238.15,n=20
3994692.3,n=20
3995716.3,n=20
3776515.55,n=20
5532659,n=20
4314199.5,n=20
3276563.9,n=20
3589542.05,n=20
3851816.4,n=20
3468314.15,n=20
3012970,n=20
4082471.9,n=20
3279159.35,n=20
6209415.8,n=20
4252009.55,n=20
4277239.75,n=20
3127155.4,n=20
3848497.7,n=20
4390800.75,n=20
4948691.85,n=20
4940497.75,n=20
4200331.3,n=20
5977663.1,n=20
4157659.25,n=20
5165694,n=20
4339182.1,n=20
4273109.5,n=20
5829540.65,n=20
4677583.15,n=20
3562524.9,n=20
5245974.45,n=20
3381950.9,n=20
3739779,n=20
4106807.25,n=20
3614164.2,n=20
3516815.5,n=20
4739959.05,n=20
4982856.35,n=20
3871134.15,n=20
5258369.1,n=20
4240992.5,n=20
4533630.5,n=20
4681760.3,n=20
5420658.85,n=20
4037912.7,n=20
5786836.85,n=20
4542785.45,n=20
4819765.3,n=20
3209682.95,n=20
4732925.1,n=20
3943405.25,n=20
2387584.6,n=20
3667202.95,n=20
4179129.15,n=20
4556961.1,n=20
4700727.65,n=20
4246246.75,n=20
5268126.15,n=20
4178111.4,n=20
3875007.6,n=20
6096156.95,n=20
3979418.4,n=20
3708029.2,n=20
3183131.7,n=20
5270567.75,n=20
4515768.8,n=20
5383454.1,n=20
4127043.15,n=20
4488222.05,n=20
5030067.4,n=20
3384842.6,n=20
6341715.55,n=20
3653925.15,n=20
6018915.5,n=20
4400895.25,n=20
4410147,n=20
3540157.1,n=20
4224473.5,n=20
4721796.25,n=20
5149158.45,n=20
4220992.75,n=20
3503166.85,n=20
4763856.1,n=20
6010663,n=20
4464309.05,n=20
2801655.9,n=20
5218781.85,n=20
3981002.95,n=20
4004409.7,n=20
4487346.15,n=20
3280758.05,n=20
2120287.5,n=20
3000276,n=20
3303719.4,n=20
4543972.9,n=20
3281650.05,n=20
2422341.85,n=20
3350885.1,n=20
5234268.45,n=20
6173761.65,n=20
4302078.25,n=20
4270655.7,n=20
4414592.75,n=20
5511164.55,n=20
3584576.2,n=20
4931378.9,n=20
4689460,n=20
3769863.6,n=20
5863014.75,n=20
3216720.8,n=20
6268085.35,n=20
4500049.1,n=20
4265797.2,n=20
2935400.5,n=20
5700110.85,n=20
3342224,n=20
4809613.65,n=20
3363670,n=20
4366869.4,n=20
5008726.6,n=20
3745295.35,n=20
2696442.65,n=20
2865073.5,n=20
5756960.2,n=20
3759140.6,n=20
4791556.8,n=20
5637884.75,n=20
4545182.1,n=20
5243447.45,n=20
3556306.95,n=20
4433135.35,n=20
4054658.5,n=20
2991599.75,n=20
4114199.5,n=20
3215402.45,n=20
3265690.35,n=20
4799284.55,n=20
5181907.95,n=20
4862029.35,n=20
3465409.65,n=20
4189838.2,n=20
2898418.3,n=20
2554313.35,n=20
3949817,n=20
3592138.45,n=20
2989808.6,n=20
4328257.1,n=20
2778972.05,n=20
4773093.85,n=20
6810858.5,n=20
3472627.15,n=20
4176642.9,n=20
4200508.7,n=20
5940597.05,n=20
3605405.15,n=20
4877442.9,n=20
3487113,n=20
5002200.75,n=20
3562018.55,n=20
3049174.05,n=20
2907309.1,n=20
4835357,n=20
5548422.85,n=20
4937229,n=20
3179024.8,n=20
