"mean","max","group"
16.6975887233254,69.260922517992,"n=100"
18.6273369380213,102.896659107585,"n=100"
20.8488304216304,116.392561023431,"n=100"
21.4551770758481,84.6509436467543,"n=100"
17.1650511376042,78.9497412326646,"n=100"
19.6393713553979,73.4137020590615,"n=100"
21.5631462186111,101.760286575388,"n=100"
20.358161646152,125.095687151854,"n=100"
22.7717811230232,141.268622005731,"n=100"
20.1793131262914,129.565505638608,"n=100"
21.2783639122029,129.742726936825,"n=100"
17.2234731176908,82.3709727409196,"n=100"
19.6552557528515,119.738881283237,"n=100"
19.4785256863038,136.712393417843,"n=100"
21.8839529871816,84.6448067170578,"n=100"
17.2832319576763,82.8961519482446,"n=100"
19.6644964660332,135.297345772275,"n=100"
22.051546077335,80.6295816185785,"n=100"
17.1387427148838,81.0756103279901,"n=100"
18.5845941878689,138.825301743093,"n=100"
20.9193862465457,102.915402384182,"n=100"
20.8291913732953,88.4636679986372,"n=100"
21.9862891475176,126.978602066525,"n=100"
22.6946267625437,120.936956100895,"n=100"
19.4109004131343,75.8303661229921,"n=100"
18.504584743597,119.76411550565,"n=100"
20.0551134076726,70.9204150321794,"n=100"
24.444295316218,113.822934322788,"n=100"
19.5643058275685,76.8044353607011,"n=100"
19.9250204248849,80.6086529376817,"n=100"
20.2236723103553,142.54858932549,"n=100"
18.5733562844593,74.4439620855165,"n=100"
20.4710808835672,86.9791392186537,"n=100"
17.0699979564532,107.742221088787,"n=100"
18.894910007279,163.108892021772,"n=100"
18.514520072382,84.4383190043133,"n=100"
18.6539306621981,119.437952752692,"n=100"
19.8767257237771,83.2609193253486,"n=100"
20.2610596390652,99.0810038857296,"n=100"
17.2396250965378,105.459933206545,"n=100"
19.3643213951577,101.424212189098,"n=100"
22.4518673719504,116.739201240971,"n=100"
19.9602199758595,128.299140587338,"n=100"
18.2544836975167,70.5515954974008,"n=100"
20.4346876571481,110.224386186977,"n=100"
20.3653041400853,95.1483169892683,"n=100"
21.2672596856977,80.556455958159,"n=100"
18.8484067995894,73.9311174633813,"n=100"
19.277325727493,99.6077534870105,"n=100"
22.3823978934113,89.7931626955704,"n=100"
20.1606652810966,112.184472423016,"n=100"
21.611835736517,100.194381208797,"n=100"
18.6314925026383,121.266281300022,"n=100"
24.9127155228569,113.044089966251,"n=100"
20.5584620548648,118.6972209744,"n=100"
22.5615836596273,147.994865202361,"n=100"
18.916684470123,101.519212430267,"n=100"
21.671499743946,121.094658070042,"n=100"
22.631637193016,119.621736698582,"n=100"
17.8484278189857,93.9712194302931,"n=100"
17.5137012304415,99.5021689712635,"n=100"
20.7007979387838,72.7007983210397,"n=100"
19.2626392857631,87.7774194577589,"n=100"
20.4302933466197,128.397946014889,"n=100"
18.7027866910512,90.2945873835936,"n=100"
21.2177373473846,192.071904640898,"n=100"
20.9730191582058,140.667600250783,"n=100"
22.8828458068014,88.1591097215071,"n=100"
19.1932607621043,76.6470407901595,"n=100"
17.9320407580307,99.8810002521472,"n=100"
19.2473171799865,97.9661545471149,"n=100"
22.5200853533559,78.6619840147805,"n=100"
18.0331216524827,97.3402163700061,"n=100"
20.0804975060527,83.778765929064,"n=100"
20.2915530836973,127.357682838925,"n=100"
23.2534703968801,117.444591217472,"n=100"
21.4438475088769,100.23776385345,"n=100"
21.6281562475225,90.1460138657942,"n=100"
16.398313886328,79.4202941828278,"n=100"
22.4561763340444,118.575634651615,"n=100"
19.185066982612,95.9199909070387,"n=100"
20.1408620355987,83.5891065696135,"n=100"
18.4166558988332,75.0924031021905,"n=100"
19.8854027697588,84.5281376191959,"n=100"
19.9989094933706,113.860163383915,"n=100"
23.6230236991461,113.373756103947,"n=100"
20.0144297002306,112.460930042698,"n=100"
18.3427242997167,77.556729126246,"n=100"
20.8937635543638,124.332735233738,"n=100"
18.5455168499599,95.7084546187773,"n=100"
18.7708119653358,82.3134786966157,"n=100"
21.2640672030451,119.430391483738,"n=100"
18.6348291307335,81.056504953177,"n=100"
21.1216132580911,96.3104859689131,"n=100"
18.2032140509866,113.693760538776,"n=100"
22.3441242365001,103.179397316356,"n=100"
18.0576236474747,111.688475304081,"n=100"
19.7706647566703,84.2637325529937,"n=100"
19.1492919930774,103.204185696025,"n=100"
22.1518984349806,128.234658781703,"n=100"
20.5145137852743,84.8228429825149,"n=100"
19.031325193338,94.6084985928728,"n=100"
17.6118437186389,92.4152270654097,"n=100"
22.5712864291067,119.312392208181,"n=100"
19.0629340519718,107.457699509044,"n=100"
19.5875254601169,72.6415316346002,"n=100"
22.2684872603695,81.3481045844865,"n=100"
15.6578706486846,73.3520699270419,"n=100"
19.3836554057321,147.263555145803,"n=100"
17.9576870754885,136.724180832394,"n=100"
16.442222329457,79.3288598540139,"n=100"
19.5793856093665,91.678118477191,"n=100"
21.5731214408294,97.615023584743,"n=100"
21.600608573262,109.520394535442,"n=100"
17.2557351196443,93.3309636214628,"n=100"
19.0421052240608,120.580773048832,"n=100"
20.9457154170341,104.149558277507,"n=100"
22.3210754932366,105.14923903503,"n=100"
18.9204714904526,61.9943599369297,"n=100"
23.7791951034789,117.659513645603,"n=100"
20.110419355062,126.563105240353,"n=100"
18.3872548381814,68.277202096201,"n=100"
19.2819701310688,81.9836957338167,"n=100"
21.3258407003585,147.138175583425,"n=100"
20.8850672734605,107.701263161083,"n=100"
16.9339169960192,71.690346706183,"n=100"
19.8042317008269,111.394555519777,"n=100"
18.7387257510505,84.1929745397518,"n=100"
19.6597877437264,102.51818923093,"n=100"
22.1903943675721,112.985699847549,"n=100"
18.3894347334873,66.7244695093403,"n=100"
16.9602201951805,86.62739611658,"n=100"
20.0830000495284,81.5673194411111,"n=100"
19.5202229745814,95.2881929973021,"n=100"
19.0530986019708,92.183152804698,"n=100"
19.3134594333289,124.915278645942,"n=100"
19.4295749557203,100.466425037429,"n=100"
20.8787736292451,88.9369831183806,"n=100"
20.9913752637285,88.4447304108992,"n=100"
21.3367719232844,135.900888100155,"n=100"
20.1995865855863,64.598992016531,"n=100"
17.972842182774,93.0594996312514,"n=100"
19.8962283439404,88.0854913799084,"n=100"
20.4670447555649,89.2012301782026,"n=100"
19.8421356316412,136.524428978451,"n=100"
20.3353201044795,76.0355939544603,"n=100"
15.4406267051556,88.1483725407973,"n=100"
21.6097236686164,86.968633900012,"n=100"
19.419298905449,123.095104389622,"n=100"
20.6708625099071,156.262362982536,"n=100"
17.7221129389442,80.0841475608659,"n=100"
16.6656326959617,88.5492555001631,"n=100"
20.7330201533532,142.274320903719,"n=100"
18.5278221952043,95.5674032071486,"n=100"
16.9402733539765,63.4629115428696,"n=100"
18.1396329069351,97.3535546974139,"n=100"
23.0115118854982,140.671089933701,"n=100"
22.5916023374176,107.732703419109,"n=100"
19.8954763142936,133.093251839169,"n=100"
20.3662432899313,78.3722899439645,"n=100"
19.1689977735319,92.6844482385366,"n=100"
19.9618800099187,99.773237203114,"n=100"
20.7936201172192,122.656469040348,"n=100"
23.7494023364013,105.844126673122,"n=100"
19.9020242068808,92.8525481322661,"n=100"
19.2845255035616,110.388622017284,"n=100"
19.5420659860404,100.320616655873,"n=100"
20.8807344314508,126.927985802182,"n=100"
19.9616571875205,70.6408607448863,"n=100"
20.7142444999408,84.5177546838179,"n=100"
19.0172830907789,122.929931526997,"n=100"
18.5572352833133,219.846925164077,"n=100"
23.3254487368991,127.276668205746,"n=100"
18.3147851516344,96.3269469836607,"n=100"
23.1796319903893,173.779716034582,"n=100"
18.8417007618918,73.4039152004085,"n=100"
17.3381372835687,70.8267410431081,"n=100"
18.8052755373788,126.506290092953,"n=100"
20.464680809201,84.0882912972822,"n=100"
16.7351082819269,67.9850260879765,"n=100"
20.4869858723603,107.014231415172,"n=100"
21.0232539458334,115.232953720524,"n=100"
19.2255851892218,153.367333502849,"n=100"
22.0403200639609,106.351006956478,"n=100"
18.0201614274707,114.613938026859,"n=100"
20.6432053412143,102.868674726863,"n=100"
18.6972515905322,76.1759148123574,"n=100"
17.3942221254924,88.3105561831846,"n=100"
18.6705474639888,113.555371456577,"n=100"
18.4387757095207,79.1915829065156,"n=100"
15.9276569440836,64.6088932420979,"n=100"
17.3662986749716,86.1821363050366,"n=100"
17.4883960379776,72.8782628930807,"n=100"
17.5464875952006,107.109536857982,"n=100"
18.7175371009232,76.8801395180536,"n=100"
20.1839118107283,87.273379247562,"n=100"
20.640791984383,135.08532012988,"n=100"
17.6333559185887,77.3822149265573,"n=100"
19.4219651239547,118.189885311558,"n=100"
19.755617388843,71.8252814891649,"n=100"
20.0978503098053,102.838769884487,"n=100"
23.2583303758212,82.5177482846094,"n=100"
22.5241224453335,105.272000761409,"n=100"
18.4360113413118,98.5153705897821,"n=100"
18.1348032304262,69.1347517039547,"n=100"
21.0493925990554,110.049971075435,"n=100"
19.5429636815328,116.130590134098,"n=100"
17.6722327086522,67.2888496484528,"n=100"
23.8406047057105,96.4795020917311,"n=100"
18.1654290596514,121.969049536565,"n=100"
19.7723531446916,91.3581076959028,"n=100"
18.536200740415,90.4360172847166,"n=100"
18.9587997208725,91.5558759072676,"n=100"
19.3358592201128,76.1469785454583,"n=100"
21.074075096719,118.31567018552,"n=100"
18.1522074851619,105.963573189159,"n=100"
20.1578094900689,121.701197319462,"n=100"
18.6618827567176,171.086539765051,"n=100"
20.4578954403884,72.2363277101815,"n=100"
20.3312637291752,129.239830627926,"n=100"
23.2649586933316,130.305914536007,"n=100"
20.4807620896902,91.5633282760039,"n=100"
19.4478702324381,99.381016226192,"n=100"
18.6247973778793,89.6853516200438,"n=100"
20.2517719626056,127.909030571469,"n=100"
19.9553291500658,111.974439316227,"n=100"
20.5850026143153,121.727275543644,"n=100"
20.7994359491615,117.506074600651,"n=100"
19.648187773891,98.0215165332751,"n=100"
22.7908669031375,94.1310641864195,"n=100"
19.5186322596282,84.9204782462021,"n=100"
16.0195746046401,99.4244239047961,"n=100"
20.8852704443482,114.486350708439,"n=100"
19.2595942714795,87.774438063464,"n=100"
21.0049589114857,78.1452906846056,"n=100"
19.9445263537327,96.4668092826262,"n=100"
18.6102723990791,128.188533440121,"n=100"
19.9321921958102,77.6770095112634,"n=100"
17.1363543929479,115.449020557835,"n=100"
20.6210656664374,108.264295788188,"n=100"
19.4866516902832,92.3172489503279,"n=100"
22.5150541182738,159.232755535092,"n=100"
19.7218480121046,93.0618873933211,"n=100"
18.1150542291762,110.107614727397,"n=100"
20.8197319697287,92.0581451753035,"n=100"
20.1998658283191,89.0266845324888,"n=100"
16.4653718188767,104.67042643976,"n=100"
19.0807393584037,101.559201917469,"n=100"
16.8457564873019,75.4956511060681,"n=100"
16.4266896141766,87.580606630336,"n=100"
21.7117186599069,89.9014583924666,"n=100"
19.3047307467068,74.8796857478929,"n=100"
21.3529477228745,91.4899489978209,"n=100"
23.3437923164724,100.514989800154,"n=100"
20.3177981451439,111.451360874607,"n=100"
21.9640553575642,94.9698594907179,"n=100"
18.8269740644851,103.736197015089,"n=100"
18.4239492620697,93.5203740695372,"n=100"
19.2440491559897,116.364972939087,"n=100"
20.1189919222819,92.443766961421,"n=100"
21.2477958813273,122.160515480473,"n=100"
20.402591119917,92.7736744979277,"n=100"
24.2135107928639,154.924935875532,"n=100"
21.7710372800372,67.476281818367,"n=100"
18.5887331074833,149.282836533132,"n=100"
19.6471519418289,100.013680191417,"n=100"
19.1173246687058,92.2806195119276,"n=100"
23.3421518859933,106.859817424068,"n=100"
18.8582033132752,121.803359680607,"n=100"
18.0287943942591,74.6538684847665,"n=100"
20.4132960198874,117.178177528812,"n=100"
17.8175906783627,110.171476335903,"n=100"
17.8219043129607,105.673642354285,"n=100"
19.980304671909,74.5347362994258,"n=100"
25.4652136814635,143.040579572669,"n=100"
21.443564743016,75.4631988289666,"n=100"
18.5505922302342,104.869638372419,"n=100"
19.9229007661498,121.983983211948,"n=100"
20.0337791348463,88.0475056084501,"n=100"
20.4153279873512,99.2662582115131,"n=100"
22.475891246875,95.0571999648466,"n=100"
19.1888018486481,101.993240327294,"n=100"
20.6956981827115,84.8339585164442,"n=100"
16.0827259561099,81.0160402539087,"n=100"
22.0717826935236,129.893735720326,"n=100"
20.2245156911626,109.293648929973,"n=100"
21.2788896979387,137.224397316464,"n=100"
20.1445435759128,91.323984758467,"n=100"
18.8751532931325,63.0457124080429,"n=100"
17.9075758202207,94.7092572549238,"n=100"
18.4733297302367,78.4359545591188,"n=100"
19.4788746797358,100.451426239391,"n=100"
18.5364589290612,85.6599981531787,"n=100"
20.1338634141886,111.486425949858,"n=100"
19.6813215706514,98.81161487744,"n=100"
21.8298310903094,73.1129769566369,"n=100"
16.2627945366769,96.2028417685881,"n=100"
18.8805044595292,76.4546103360963,"n=100"
16.2137288896324,105.873281689067,"n=100"
17.7187738066737,103.174484701534,"n=100"
21.7250895327571,175.852088471106,"n=100"
20.0282242454138,88.6709690223186,"n=100"
19.519224441702,109.655680389781,"n=100"
19.5507422691245,82.6670692446542,"n=100"
17.6577095071626,102.193375845661,"n=100"
19.6815942655037,68.2124468650589,"n=100"
18.9471825109012,98.4220430451052,"n=100"
15.8668078004994,105.759025545497,"n=100"
19.0354545767621,98.8459465221362,"n=100"
18.1242566040825,102.409760685344,"n=100"
15.7153656967867,81.7343134763551,"n=100"
18.7313279107241,103.318998546978,"n=100"
18.929776124126,107.607573004146,"n=100"
20.3965947797687,123.325729065372,"n=100"
19.6093098563229,119.9666843063,"n=100"
19.4904689781455,81.3280253300958,"n=100"
19.4613383139249,131.642820101795,"n=100"
23.7384580425514,123.509528332188,"n=100"
22.6511356313035,79.4956864002061,"n=100"
24.6379749960473,118.107554607822,"n=100"
14.7143981775267,75.7489041569543,"n=100"
22.3940495330615,87.601055274333,"n=100"
18.7179737737259,100.167222804364,"n=100"
18.9477582162727,69.756982289218,"n=100"
19.7501167773906,109.557510347744,"n=100"
15.7342517547716,57.594230022646,"n=100"
26.4278034213719,145.744828796926,"n=100"
23.1588218962851,123.24423521085,"n=100"
23.2442818399929,113.188269526916,"n=100"
17.5464271503398,63.7156321074734,"n=100"
17.6937528383576,102.485918732067,"n=100"
20.4485520972431,147.139682388845,"n=100"
20.0326967942684,87.0959779710836,"n=100"
23.4706126361948,136.715831413754,"n=100"
21.370909735973,111.835786056918,"n=100"
18.5613818458068,83.8220540053552,"n=100"
23.9195812125357,118.634961070365,"n=100"
22.2314218923388,123.33909743499,"n=100"
19.7801220060806,175.489615936926,"n=100"
17.8704852301164,146.723689652028,"n=100"
18.6543922879757,101.081160040279,"n=100"
20.6453728388648,111.718814068272,"n=100"
21.3203495597151,106.48952576675,"n=100"
23.225388218576,144.10358390862,"n=100"
20.7802025890493,116.602725677921,"n=100"
22.5144831808517,136.844644203671,"n=100"
24.5223236969991,126.481689977085,"n=100"
20.5346679336606,96.1699501374617,"n=100"
17.5956054581735,82.9152462961984,"n=100"
18.6367308171559,83.6322281459227,"n=100"
17.0574625993159,82.9537467243982,"n=100"
17.6251552927327,84.6653477052107,"n=100"
24.1386709282813,134.65943302203,"n=100"
21.3153731117211,95.6478748420134,"n=100"
20.5633591730058,87.4493298629179,"n=100"
20.4830979776015,100.409522982021,"n=100"
16.5611253443751,56.5018390085468,"n=100"
19.4245322122272,102.14848730125,"n=100"
20.0201541544584,82.3847011807275,"n=100"
18.9961336462097,83.6103851208098,"n=100"
20.0153250246888,107.859710188289,"n=100"
16.7371172281739,147.659034348073,"n=100"
22.1140882990835,137.962445869931,"n=100"
18.6638078544151,102.802552910228,"n=100"
21.2953472232393,68.5909526016483,"n=100"
20.147833190015,83.7706897357359,"n=100"
17.6899012329422,77.4831313970399,"n=100"
18.8179109793779,91.1387681307267,"n=100"
17.9836958573045,102.446742983242,"n=100"
20.3397596985057,124.369325333073,"n=100"
17.5414624656475,89.1365341046705,"n=100"
21.5501633197855,110.768718452831,"n=100"
19.0656491218613,71.99299852875,"n=100"
22.9874941805466,112.723626785709,"n=100"
13.925877863254,53.0826402057834,"n=100"
22.6925861292142,95.0387797454252,"n=100"
17.9973212619194,73.5816932800126,"n=100"
16.4075683985524,119.946250610783,"n=100"
18.0740023246031,86.8418159132903,"n=100"
20.5653662429703,103.090294332881,"n=100"
23.3633418456897,94.2544404366865,"n=100"
17.0399142676874,103.567263813396,"n=100"
23.5541795619534,151.385793304982,"n=100"
18.2072159522429,104.529562921901,"n=100"
22.2956573081202,91.0539600947752,"n=100"
15.9720255624588,78.3951777266282,"n=100"
18.5940027747672,115.287351303532,"n=100"
21.0121401384059,98.1076512933911,"n=100"
21.9088123019187,155.089762804164,"n=100"
21.6567780833574,103.052426309963,"n=100"
18.3020385983358,138.920878983083,"n=100"
17.0324963419554,93.2329288819685,"n=100"
17.4132750786118,102.063094110866,"n=100"
20.7044016530995,108.345187635799,"n=100"
19.7332321771661,79.6502659800363,"n=100"
20.3791112063468,94.2594084838286,"n=100"
17.4899250504092,94.6539739468947,"n=100"
21.0663490842373,98.0235025600391,"n=100"
16.3940227738898,143.783833203865,"n=100"
19.3449404988564,96.1252561906233,"n=100"
22.3861180059936,104.099861116786,"n=100"
16.4480210999171,154.477891502973,"n=100"
18.9103519108232,81.9194073560548,"n=100"
16.251768427744,107.810633285043,"n=100"
20.3587720739346,139.020152506067,"n=100"
20.8826606798155,150.485791779103,"n=100"
19.3647053131476,117.544746094181,"n=100"
21.8661338516454,96.5666107037916,"n=100"
18.1835506941741,116.611771278812,"n=100"
21.2887506745063,104.837989050529,"n=100"
20.4165860799834,80.2837077858758,"n=100"
18.1795214770636,85.574774269226,"n=100"
19.7836039375776,70.6295372131181,"n=100"
21.8967898903132,99.1855165676074,"n=100"
21.9128487871381,169.457191505655,"n=100"
20.1558945537458,94.3301484683409,"n=100"
21.7563569716411,120.926801853611,"n=100"
24.0100344655412,191.615056496367,"n=100"
22.2802219094072,101.381226511379,"n=100"
19.5677838326949,82.7649204018426,"n=100"
20.6565855821592,93.8861224749937,"n=100"
21.0422981416427,109.050625296016,"n=100"
18.0192843609211,79.4417186941834,"n=100"
20.01175169729,113.848256760075,"n=100"
21.1071097467377,95.785624752368,"n=100"
20.5872769382459,68.7099535729656,"n=100"
22.0872013869654,115.985881977512,"n=100"
20.8173201273764,113.892303568823,"n=100"
21.0077731438847,113.628236942722,"n=100"
17.8840692762684,126.801399841794,"n=100"
18.7460267699563,87.4169627526655,"n=100"
20.4702718228852,112.10698721911,"n=100"
18.9376181636934,90.2385721657699,"n=100"
20.0646407454091,129.363278999814,"n=100"
20.4172655250958,113.912405662968,"n=100"
22.0650321807379,129.906291769613,"n=100"
21.4722895527044,123.794057064487,"n=100"
20.7610410855959,86.0554525950804,"n=100"
23.4321251815659,136.39163050549,"n=100"
21.7872868727449,128.927874222287,"n=100"
19.1214240839504,89.1976973282024,"n=100"
22.8837691823761,102.158739300151,"n=100"
18.0916164095736,137.394532814511,"n=100"
22.3146061712608,116.099722080662,"n=100"
16.7164306337804,115.604230805075,"n=100"
17.5617320939095,77.0446239963031,"n=100"
20.1473049898048,93.0416015485182,"n=100"
19.2573728440027,99.0492901519733,"n=100"
19.659413364517,99.5481886685969,"n=100"
17.2625027412197,63.9229214157829,"n=100"
17.9235208383293,97.1638652996021,"n=100"
18.4019048946682,63.372090157486,"n=100"
20.374181395905,83.5999087193861,"n=100"
21.3982490545697,82.8710077288461,"n=100"
18.6514271050188,77.6679138424707,"n=100"
17.7327636848174,69.8049530259353,"n=100"
18.3482097159892,104.739651413341,"n=100"
20.4658990625484,90.2882400849714,"n=100"
19.2678986377379,78.1802989127946,"n=100"
22.6300830147843,123.842231922581,"n=100"
18.6767082280344,88.7387836697567,"n=100"
20.4182410493935,94.8008898595228,"n=100"
21.7373439353176,158.940377847125,"n=100"
16.2834291529365,81.2669817688775,"n=100"
20.288057984969,89.6673730710402,"n=100"
17.4326117916998,78.6339734080148,"n=100"
19.4121513425082,87.3631343940153,"n=100"
19.8625749261362,83.2654402354613,"n=100"
22.8993845037103,110.584288568874,"n=100"
20.1070086064014,92.7211269487846,"n=100"
20.6640184667142,92.9870718366313,"n=100"
22.5105884728791,126.567072525509,"n=100"
20.8743327318838,100.256521159508,"n=100"
16.7965962873378,69.5945424917054,"n=100"
21.6939110360434,87.1900329688444,"n=100"
21.6658980586061,102.224228115459,"n=100"
19.3303070012761,76.5363741996598,"n=100"
17.6509877510415,108.758027286907,"n=100"
18.3161915047983,107.489487858196,"n=100"
22.3388038371514,103.520668709298,"n=100"
15.863983721381,78.6037139180017,"n=100"
20.4618524996059,105.18043372192,"n=100"
17.828239428964,86.9269481995955,"n=100"
18.8993482693623,100.323556394954,"n=100"
18.3684621975391,95.5821421833628,"n=100"
18.4060982585058,91.4090750316038,"n=100"
20.2890996281294,104.162039490123,"n=100"
17.5564824499086,76.8587441327882,"n=100"
21.8073364968573,112.793667228165,"n=100"
21.0134483675055,94.6129498580351,"n=100"
17.9149900534654,99.586243362804,"n=100"
19.7553614305357,82.4192426684213,"n=100"
19.7415047461107,86.1145117185502,"n=100"
20.4213337214341,82.0703504565072,"n=100"
21.3808449567883,116.865411849137,"n=100"
17.281202080549,143.222469233222,"n=100"
21.3052902379497,102.783412666698,"n=100"
17.0271036676574,97.4823286428965,"n=100"
20.9127586988261,104.330997646829,"n=100"
24.0130260619796,116.189384155705,"n=100"
17.319825879281,88.8447991708174,"n=100"
19.1703450842673,81.8218986275506,"n=100"
18.2892362313345,132.724575653561,"n=100"
20.7955360991697,101.032206931061,"n=100"
16.3615125855382,87.1797094443693,"n=100"
19.0567566429702,85.4518721202269,"n=100"
20.1848925854486,107.610617609401,"n=100"
20.1960159428626,83.5931598416319,"n=100"
18.3887329567706,144.447910384345,"n=100"
17.7519091077199,97.5509903148608,"n=100"
21.8686927670303,139.882125473561,"n=100"
23.1653708798019,81.5551505568338,"n=100"
18.7180605154475,106.460920305629,"n=100"
22.057505732248,112.493254833653,"n=100"
19.9651711972811,152.211474991384,"n=100"
16.2166102098724,91.4974192479506,"n=100"
18.8027110652661,103.890497413181,"n=100"
22.7679576848875,87.5477758744612,"n=100"
23.1421501211823,143.035478210988,"n=100"
24.8585206568136,126.973760327587,"n=100"
19.8593767431307,105.12132141151,"n=100"
19.0576435074547,127.654628410824,"n=100"
20.1913739743676,164.800843773481,"n=100"
21.3738653360111,115.022296512845,"n=100"
20.2757974774439,143.999013519826,"n=100"
21.4351436644529,171.605491181067,"n=100"
19.2320893545634,154.750546990034,"n=100"
21.0028735492629,99.3975464919432,"n=100"
21.41469641575,84.3716726401701,"n=100"
19.4925942063614,107.499038906475,"n=100"
20.8708828525727,86.6729066470518,"n=100"
19.2396621664965,93.4040138820067,"n=100"
18.9889504497233,108.726091118236,"n=100"
21.1299833517059,101.611660537964,"n=100"
19.8141105337312,135.016340866574,"n=100"
20.1740353944144,95.4544291594877,"n=100"
20.3443904546726,79.2767048957658,"n=100"
18.8554846089707,131.94452072422,"n=100"
23.3878177924685,181.475785404334,"n=100"
22.2203164324158,96.7667029002562,"n=100"
22.9256595377934,112.202007465794,"n=100"
16.5896164438299,67.8164961900482,"n=100"
20.6697925260151,81.5404359581781,"n=100"
16.0693472997365,125.951318923443,"n=100"
17.7555435612957,75.9124289038491,"n=100"
18.9321309389455,83.6042687991514,"n=100"
18.2898334618872,67.4241323735485,"n=100"
17.0336777908974,85.6689075330153,"n=100"
20.8316831352885,115.008239119541,"n=100"
20.3803805575585,76.1575529788562,"n=100"
17.7671016438758,97.5797551797383,"n=100"
21.1915293587362,83.8795319894209,"n=100"
19.646917541434,97.4547133163409,"n=100"
18.0130671418754,83.0272732260538,"n=100"
18.5710387239685,103.127840558069,"n=100"
17.1642804233754,91.4201865294829,"n=100"
19.1154291803197,91.5505520203963,"n=100"
17.3175705220663,79.969687867434,"n=100"
20.2820988746291,117.046217613651,"n=100"
19.1391311263877,82.9707945468736,"n=100"
19.6047871710521,92.5907284680136,"n=100"
19.8488910132187,125.288537971951,"n=100"
15.7095920558346,76.6106302710071,"n=100"
20.007660436147,70.2047757389856,"n=100"
21.3146159706419,127.555142095808,"n=100"
22.0552719525881,112.579018764927,"n=100"
24.4948674631989,106.344773502727,"n=100"
17.2996254266784,85.6254255838517,"n=100"
18.9299743638303,120.736260109379,"n=100"
19.8903893132702,93.334772358264,"n=100"
21.9895974385679,132.518696983007,"n=100"
20.0191648043955,113.191415958836,"n=100"
19.8376496644985,144.090040685824,"n=100"
19.7160097904892,120.319253985213,"n=100"
21.4893229254633,102.579089899659,"n=100"
19.9205076182408,118.982909444545,"n=100"
19.7557202395485,91.325545218141,"n=100"
15.3979604834678,110.533435162062,"n=100"
19.2421965342107,121.334495239689,"n=100"
21.6157113904433,127.745978968296,"n=100"
16.5008269946513,76.0683668735337,"n=100"
20.3123423738939,121.389369659855,"n=100"
16.8966395746937,99.6251592353778,"n=100"
21.2899812281787,90.9124002555266,"n=100"
20.3668929542304,79.5887320216329,"n=100"
22.8793070413995,114.341969185307,"n=100"
20.8437321096039,113.275107218267,"n=100"
17.4975369461174,89.5525977710142,"n=100"
18.3547959344752,96.6362676719084,"n=100"
20.000837985068,62.9340799119244,"n=100"
22.0058284094405,105.457732410808,"n=100"
17.3873675832936,92.8407297233,"n=100"
18.0861526488707,137.796530380734,"n=100"
20.0466918141698,109.115004272838,"n=100"
18.0012888201474,93.4758988717451,"n=100"
23.7129693916046,97.2703394607501,"n=100"
22.9675000792166,137.6383396535,"n=100"
19.6914959081947,96.4252082208052,"n=100"
19.6476780218993,67.7223440971146,"n=100"
18.9171523986303,152.849490546455,"n=100"
20.0421120359622,170.843085785559,"n=100"
17.8229653028594,81.8363900068117,"n=100"
19.0299318375539,109.954303236385,"n=100"
21.1199333069316,102.582183809658,"n=100"
20.9693012342281,123.051740818455,"n=100"
20.3539370670246,76.5813465001893,"n=100"
19.5473779936173,106.427611509225,"n=100"
21.3192023975795,119.302773170902,"n=100"
16.3899633129626,112.675238733453,"n=100"
25.4894140796857,136.256155624875,"n=100"
19.1671686610137,181.74731866644,"n=100"
22.8363588106735,147.207584000173,"n=100"
19.5189315810717,73.1135184648347,"n=100"
19.8102095112256,114.391879730656,"n=100"
21.68497359337,118.941900425388,"n=100"
24.252744860414,111.357529632945,"n=100"
21.0304312160242,90.5615214208021,"n=100"
22.9788115976999,122.541405849888,"n=100"
19.5052572427353,133.660208868535,"n=100"
18.8530971302796,98.0096099094348,"n=100"
17.492775224822,66.1387661065827,"n=100"
18.6447938053025,78.856915045054,"n=100"
20.7645619811587,88.0258845710235,"n=100"
22.4193978005129,197.035159531394,"n=100"
18.6892310908289,82.125159311564,"n=100"
24.0356374224717,179.727515717199,"n=100"
20.5218177704346,104.907785387416,"n=100"
18.2589859285435,76.859999793623,"n=100"
21.836216131418,99.737804705135,"n=100"
22.8757229105538,138.959401923002,"n=100"
20.1816113449725,157.148637352583,"n=100"
21.2355372919741,101.20779249229,"n=100"
21.1602605743894,102.321463732164,"n=100"
18.6337160510326,73.8416705611062,"n=100"
20.1867439072315,123.615774803593,"n=100"
23.3020703247021,106.415267916103,"n=100"
20.3662156375921,85.8697578521606,"n=100"
17.0961895717491,101.361447306057,"n=100"
21.9624520772628,144.263728036905,"n=100"
19.5946619835689,113.519556665653,"n=100"
20.9583746978257,74.5494795921159,"n=100"
17.5606690762663,70.3067701780625,"n=100"
20.127972881014,76.210183242944,"n=100"
20.5263433607951,85.6377992728605,"n=100"
22.9725060113432,114.090046577885,"n=100"
19.4987422983707,75.1244823220086,"n=100"
19.3218837662145,84.2918814081662,"n=100"
20.2252333824337,114.190389805271,"n=100"
21.2790186095151,114.073701199259,"n=100"
19.6538601448588,146.282769530868,"n=100"
20.9227096919707,100.90319726028,"n=100"
20.9046171749819,80.735557186873,"n=100"
21.8992620682247,150.284928894582,"n=100"
18.5133676074965,90.0753734210386,"n=100"
17.7283132200741,81.9771398189378,"n=100"
