"response","gender","race","edu","income_bracket"
10.5814397842004,"f","white","HS","25_50"
4.83055548158485,"m","black","HS","25_50"
5.90955526099783,"f","white","less_than_HS","50_75"
9.49984275243614,"f","black","college","25_50"
5.67705966670405,"m","hispanic","HS","less_25"
7.69789961367339,"m","white","HS","50_75"
11.1544482629987,"m","white","HS","less_25"
9.65961576775823,"f","white","HS","above_75"
11.8192128782021,"f","white","less_than_HS","above_75"
12.9422971227065,"f","white","HS","above_75"
9.09251949715826,"m","black","HS","50_75"
4.0256966645224,"f","white","college","50_75"
10.880549037504,"m","hispanic","college","50_75"
7.28846766797169,"m","white","HS","25_50"
8.3136315520043,"f","white","college","25_50"
11.8621307051407,"f","white","college","50_75"
10.7621001580094,"f","hispanic","HS","above_75"
5.88619544575695,"f","white","HS","50_75"
11.9643511707481,"f","white","less_than_HS","50_75"
9.7014757573702,"m","white","less_than_HS","above_75"
9.31341395655248,"m","white","HS","above_75"
7.59486182704818,"f","white","HS","above_75"
9.89717889572612,"m","white","HS","50_75"
7.0688276062476,"m","white","college","25_50"
12.2126507837783,"f","white","HS","above_75"
13.2847741976582,"f","white","HS","25_50"
12.6557724688866,"f","white","college","50_75"
11.0958592449361,"m","white","HS","25_50"
10.7524113381046,"m","black","HS","25_50"
6.4900101672772,"m","white","HS","50_75"
10.3608970082655,"f","white","HS","25_50"
8.27226798386388,"f","black","HS","50_75"
6.8271019588982,"m","white","HS","25_50"
10.0428826010469,"f","black","HS","50_75"
14.0055896175143,"m","white","HS","25_50"
12.071798724279,"f","black","college","25_50"
8.33233765870484,"m","black","HS","25_50"
12.0945847811255,"m","white","college","less_25"
11.1952449478407,"f","white","college","50_75"
13.5460983540842,"m","white","HS","50_75"
13.0432247278449,"m","white","less_than_HS","25_50"
9.11172804752466,"m","white","HS","50_75"
8.57274250916585,"m","white","less_than_HS","50_75"
8.55466461365657,"m","hispanic","HS","less_25"
11.9678318032048,"f","white","HS","50_75"
13.1009245089534,"f","hispanic","college","above_75"
10.3719097868402,"f","black","college","50_75"
10.2081965704516,"f","white","college","above_75"
3.40611939199005,"m","white","HS","25_50"
7.39994341049039,"m","white","college","above_75"
9.80040972409818,"m","hispanic","college","25_50"
11.7677098459332,"m","white","HS","50_75"
4.02456923519058,"f","white","HS","50_75"
8.14349795186667,"m","white","less_than_HS","50_75"
7.90183202390972,"m","white","HS","50_75"
7.87173503110343,"f","white","HS","50_75"
9.19989360839537,"f","black","college","50_75"
10.3037401778318,"f","black","college","50_75"
12.6251529659456,"m","white","HS","above_75"
12.2631089239067,"m","white","HS","50_75"
9.78077322032041,"m","white","HS","50_75"
11.7401370424044,"f","white","HS","less_25"
5.3878436735044,"f","white","less_than_HS","50_75"
9.47532365398611,"f","white","HS","above_75"
7.64554174713584,"f","hispanic","HS","50_75"
11.9545605484819,"f","white","HS","50_75"
10.3418300427939,"f","black","less_than_HS","25_50"
10.2888270832924,"f","white","HS","above_75"
8.13147453016714,"f","white","HS","50_75"
10.4432195637703,"m","white","HS","25_50"
14.8059747214945,"m","hispanic","college","50_75"
8.7350262520358,"f","white","college","50_75"
7.96816780479849,"f","white","HS","50_75"
5.82422327133385,"f","white","HS","50_75"
6.28663211368314,"m","black","HS","50_75"
12.2123152757422,"m","white","HS","less_25"
12.6644675793753,"f","hispanic","HS","25_50"
13.5003664742622,"f","hispanic","HS","25_50"
16.8000489409173,"f","white","HS","above_75"
10.4296117639013,"f","hispanic","HS","25_50"
11.7977562053575,"f","white","college","less_25"
9.01243922160285,"f","white","HS","50_75"
6.34893517803479,"m","white","college","above_75"
9.1319227710264,"m","white","less_than_HS","above_75"
12.862290373403,"f","hispanic","HS","less_25"
11.0005902871998,"m","white","HS","50_75"
9.52113792556107,"f","white","college","less_25"
5.27788551471283,"m","white","HS","above_75"
10.6532469963949,"m","white","HS","above_75"
8.03567672204759,"f","white","HS","25_50"
8.69713476365724,"f","white","HS","50_75"
13.7960875515001,"f","white","less_than_HS","above_75"
13.4628859725872,"m","black","less_than_HS","50_75"
7.14646295122347,"m","hispanic","college","50_75"
10.6665910393807,"f","hispanic","HS","less_25"
8.30629021411844,"m","white","college","25_50"
10.7574129615368,"m","hispanic","less_than_HS","50_75"
11.234777373498,"m","white","HS","50_75"
10.0836830777636,"m","white","college","above_75"
14.1460492684948,"f","white","HS","50_75"
9.42174219000405,"m","black","HS","50_75"
12.9132249335154,"m","black","HS","50_75"
5.66335978035911,"f","hispanic","HS","less_25"
12.8747830826564,"f","black","HS","50_75"
10.8771059422076,"f","white","HS","25_50"
9.11193755223431,"m","white","college","25_50"
14.8311171325864,"f","white","HS","50_75"
9.17312254442988,"m","white","less_than_HS","above_75"
13.9273510702271,"f","white","college","25_50"
10.5337885796533,"m","white","less_than_HS","less_25"
12.5039771709197,"f","hispanic","HS","50_75"
4.78328997275137,"f","white","HS","25_50"
7.70519784693544,"f","white","college","25_50"
8.73709466053789,"m","black","HS","25_50"
8.06190121087536,"f","hispanic","HS","25_50"
6.67519939255511,"f","white","HS","above_75"
5.04135806633192,"f","white","HS","50_75"
8.65021702442099,"m","white","less_than_HS","50_75"
15.1973393480213,"m","hispanic","HS","50_75"
15.1010992875774,"m","white","HS","25_50"
8.97572063049172,"f","white","HS","50_75"
10.040489528121,"m","hispanic","HS","25_50"
9.52248087231147,"f","white","college","above_75"
9.31871100258096,"m","black","HS","25_50"
13.6969877695417,"f","white","college","25_50"
5.85553449074246,"f","white","HS","25_50"
6.87625965833618,"f","white","college","50_75"
13.2162561892628,"m","white","college","50_75"
8.92139837579817,"m","white","HS","above_75"
6.28629188497256,"f","white","college","50_75"
10.7907124951677,"f","black","college","above_75"
8.11139776907067,"f","hispanic","college","25_50"
12.3230808125619,"m","white","HS","50_75"
10.5340500149582,"m","white","college","50_75"
11.8164241948254,"f","white","HS","25_50"
7.83357860953647,"m","white","college","above_75"
7.25689489738824,"m","white","less_than_HS","above_75"
8.60619734006759,"f","white","college","50_75"
5.88848438192293,"m","white","less_than_HS","25_50"
6.44268937982768,"m","hispanic","HS","above_75"
13.1788711462515,"f","white","college","less_25"
9.51110275056122,"m","white","HS","25_50"
10.0593126286202,"f","white","college","50_75"
8.62788795812094,"f","hispanic","HS","25_50"
15.4917480884037,"f","white","college","50_75"
10.7862371875813,"f","black","HS","50_75"
6.19501491861982,"f","white","HS","50_75"
10.5683793177168,"m","white","HS","above_75"
10.9050674708292,"f","black","college","50_75"
6.59922794378155,"m","white","HS","less_25"
5.41190213355982,"m","black","HS","25_50"
12.6486562999899,"f","white","college","50_75"
15.479253481842,"f","white","college","above_75"
9.30376017833661,"f","hispanic","college","less_25"
6.57608546191278,"f","white","college","50_75"
14.139433329311,"f","hispanic","HS","25_50"
6.6153270971606,"f","white","college","50_75"
13.0661975182411,"f","white","less_than_HS","50_75"
12.7686016939656,"f","white","HS","50_75"
11.5904630647106,"m","white","HS","25_50"
10.995827930585,"m","white","college","50_75"
13.604716833783,"f","black","HS","50_75"
13.537393211392,"f","white","HS","50_75"
8.60053074645119,"f","white","HS","50_75"
11.0120253134675,"m","white","college","25_50"
7.10324665678316,"m","white","college","50_75"
9.81247497138446,"m","white","HS","25_50"
9.91234017622025,"m","white","college","25_50"
14.1345501836841,"m","white","college","above_75"
11.4595128699954,"f","black","less_than_HS","50_75"
10.1131483545876,"m","white","HS","above_75"
6.89089917006023,"f","white","HS","above_75"
11.8487045121476,"m","black","HS","25_50"
10.6674051877901,"f","black","HS","25_50"
12.0046340245585,"f","white","HS","50_75"
14.5748817951494,"m","white","HS","50_75"
7.70372606257089,"m","white","college","50_75"
10.4213828385789,"f","white","college","above_75"
9.92092140681151,"m","hispanic","college","25_50"
9.90414137353916,"m","white","HS","25_50"
3.68752254265098,"m","black","HS","25_50"
9.10284222285688,"m","white","HS","25_50"
10.5388324326246,"m","white","college","50_75"
6.41317501567009,"m","hispanic","less_than_HS","50_75"
5.15879654072389,"f","white","HS","less_25"
6.59725383189076,"m","white","HS","50_75"
8.34790681993386,"m","white","college","50_75"
4.58498418455667,"f","white","HS","50_75"
7.0418710989317,"f","white","less_than_HS","50_75"
12.8172120575645,"m","white","college","25_50"
10.8394314134246,"m","black","college","less_25"
11.8052763569022,"f","white","less_than_HS","25_50"
9.33602885831877,"f","white","less_than_HS","less_25"
11.5255693857157,"f","white","HS","less_25"
7.09782771436589,"m","white","HS","25_50"
6.87615953142222,"m","white","college","50_75"
11.8545411068591,"f","white","college","25_50"
5.75514303901973,"f","white","college","50_75"
11.39803472223,"f","white","HS","above_75"
8.24915424682042,"f","white","HS","50_75"
10.5680132241442,"m","white","HS","50_75"
7.49833034977384,"f","white","college","50_75"
7.4082127666772,"m","white","HS","25_50"
11.6776623250251,"m","white","college","above_75"
8.65500950846868,"f","white","less_than_HS","50_75"
7.92496129830623,"f","white","college","50_75"
12.4026007782686,"f","white","less_than_HS","25_50"
13.8270486954183,"f","black","college","50_75"
8.39127455212444,"m","white","HS","above_75"
11.922783153581,"f","white","HS","above_75"
5.92564369357814,"f","black","HS","50_75"
12.1921924272391,"f","white","less_than_HS","50_75"
11.2135013469873,"f","white","HS","25_50"
12.2261528516333,"f","black","college","25_50"
7.66243726540852,"f","white","HS","25_50"
16.8024040436701,"f","white","HS","50_75"
11.291587770006,"f","black","college","25_50"
6.58366960659459,"m","white","HS","above_75"
10.9526026095772,"m","black","college","less_25"
9.16522171611873,"f","white","less_than_HS","50_75"
12.8047303156021,"f","white","HS","50_75"
12.1583518288346,"m","white","college","25_50"
8.28570743411042,"m","white","HS","50_75"
13.599870191164,"f","black","HS","less_25"
8.85718628390869,"m","black","college","above_75"
9.81623542181022,"m","white","HS","50_75"
7.28558296315848,"f","hispanic","college","25_50"
11.1437724530226,"m","white","HS","25_50"
10.6498936658189,"m","black","college","50_75"
10.2932942778245,"f","white","HS","50_75"
7.74770494931583,"m","hispanic","HS","25_50"
8.87630396970268,"f","white","HS","50_75"
14.7041088256172,"f","black","HS","50_75"
4.22562878410026,"f","white","college","less_25"
9.34377653363882,"f","white","college","above_75"
15.6085751611847,"m","white","HS","50_75"
10.6583419429739,"m","white","HS","25_50"
2.54644943839964,"m","black","college","less_25"
11.4456417530258,"f","white","college","50_75"
8.20448686262217,"f","white","less_than_HS","50_75"
13.4995075281636,"m","black","HS","above_75"
8.21037894466555,"m","white","less_than_HS","50_75"
7.53706510540052,"f","white","HS","25_50"
11.731584700484,"m","white","HS","above_75"
9.27611355617523,"m","white","HS","50_75"
8.04272377804957,"f","black","college","25_50"
8.45619711534759,"m","black","college","less_25"
12.938663341536,"f","white","less_than_HS","above_75"
13.4338165620146,"f","white","HS","above_75"
10.5500882782411,"f","white","less_than_HS","above_75"
13.0070788314716,"m","white","HS","above_75"
7.66958455642828,"f","black","less_than_HS","50_75"
10.8732802424709,"f","white","less_than_HS","25_50"
15.8879463395423,"m","white","HS","above_75"
16.5661458465778,"m","black","HS","50_75"
3.98477078573169,"f","hispanic","HS","25_50"
9.09583570472082,"m","white","HS","50_75"
8.99922366938294,"f","black","college","above_75"
14.8304826535445,"f","white","college","50_75"
12.6933709523437,"f","black","HS","less_25"
9.2729708002335,"f","white","HS","less_25"
6.40955566134851,"m","white","less_than_HS","less_25"
13.3681665239685,"f","white","HS","25_50"
9.83029645587397,"m","white","HS","less_25"
13.7958857929448,"f","white","college","25_50"
6.16166593512412,"f","hispanic","HS","less_25"
9.88508408917967,"m","white","HS","less_25"
12.6838165341641,"f","black","HS","25_50"
15.228652080912,"m","white","college","above_75"
5.7385255925374,"m","white","HS","above_75"
10.656277950783,"m","white","HS","50_75"
8.44265591968895,"f","black","college","50_75"
9.55443744409527,"m","white","HS","above_75"
0.801146568179686,"f","white","college","50_75"
10.3226427244936,"m","black","college","50_75"
9.13971565270028,"f","black","HS","above_75"
8.41903337068721,"f","white","less_than_HS","above_75"
8.59418772731874,"f","white","college","25_50"
9.9222323383075,"m","black","college","25_50"
13.35689407579,"m","white","HS","50_75"
9.27143055779227,"m","white","less_than_HS","50_75"
8.20333314071116,"m","white","HS","25_50"
8.17055860710967,"m","black","HS","25_50"
9.92833069049457,"m","white","college","above_75"
13.3508684875019,"m","white","college","50_75"
13.416786251628,"m","white","HS","above_75"
9.45742308006964,"m","white","HS","above_75"
11.7828160865895,"f","white","HS","above_75"
5.46098579273288,"m","white","less_than_HS","50_75"
5.12381523139794,"f","white","HS","25_50"
12.7209470903172,"m","white","HS","less_25"
13.2645020165223,"m","white","HS","50_75"
10.5290259772138,"f","hispanic","HS","above_75"
13.1096158777282,"f","black","college","25_50"
10.1122835103469,"f","white","college","above_75"
7.96733363209148,"f","white","HS","50_75"
8.31158530249864,"m","white","college","50_75"
11.941475147156,"f","black","HS","50_75"
11.3087151517287,"f","white","HS","25_50"
10.9897495355989,"f","black","HS","25_50"
5.93404744579798,"m","white","HS","less_25"
11.3417940854987,"m","white","college","50_75"
12.6350655586866,"f","white","HS","50_75"
9.29309534242497,"f","white","HS","less_25"
10.527915888885,"f","white","HS","50_75"
9.83842396337186,"f","white","HS","50_75"
6.61899004258274,"f","white","HS","25_50"
13.3507958768972,"m","white","college","50_75"
9.97729926565559,"f","white","less_than_HS","25_50"
8.28003502343503,"m","white","college","50_75"
16.1263707639043,"m","black","less_than_HS","50_75"
3.29827301103713,"f","white","less_than_HS","50_75"
6.56607326881947,"f","white","HS","50_75"
9.0882594709534,"m","black","college","50_75"
9.27332998767669,"m","white","HS","less_25"
8.47796996797438,"m","white","HS","50_75"
10.3644486548687,"m","black","HS","25_50"
12.2864522784952,"f","black","college","50_75"
9.4053071614318,"m","hispanic","HS","50_75"
4.7587244914402,"m","white","less_than_HS","above_75"
11.8488626035164,"m","white","HS","25_50"
10.4638188012635,"f","white","college","50_75"
4.84472152294369,"m","white","college","50_75"
10.8744002557638,"f","white","HS","50_75"
8.59861938914416,"m","black","less_than_HS","50_75"
15.3553008838033,"m","white","HS","above_75"
12.8268746576788,"f","white","HS","less_25"
8.01629824434853,"m","white","HS","25_50"
6.2336109464044,"m","hispanic","HS","25_50"
14.5017828147433,"f","hispanic","HS","25_50"
9.42321519780892,"f","white","HS","25_50"
12.2076777889674,"f","white","college","above_75"
9.73159035169175,"m","white","less_than_HS","above_75"
10.1716557913919,"m","black","HS","25_50"
10.5290683724004,"f","hispanic","HS","less_25"
13.1267519744046,"m","white","HS","25_50"
6.02460904127407,"m","white","HS","50_75"
6.19799866751551,"f","black","college","25_50"
6.4975123406286,"m","white","less_than_HS","less_25"
6.85903074044882,"f","white","college","50_75"
13.1098142156731,"f","white","HS","50_75"
11.1831213558523,"f","white","college","above_75"
9.41354555311864,"m","black","HS","less_25"
11.4767136414619,"m","black","HS","less_25"
7.44505963590932,"m","white","HS","50_75"
7.2807519176652,"f","white","HS","25_50"
9.9123176666973,"m","black","college","above_75"
9.50533885245039,"f","white","HS","less_25"
6.46600391083976,"f","white","HS","50_75"
14.3262180357502,"f","white","college","above_75"
11.2983451002246,"m","black","HS","50_75"
14.2093549303706,"m","white","HS","50_75"
10.1552941519327,"m","hispanic","HS","50_75"
9.57427538728998,"m","white","college","above_75"
7.5729573844902,"f","white","HS","50_75"
9.18140383756215,"m","black","HS","25_50"
7.51456814783664,"m","black","HS","50_75"
9.99372768216713,"m","black","HS","above_75"
3.31258391252231,"m","white","college","50_75"
9.066403855926,"f","white","HS","25_50"
10.2745355696063,"m","white","HS","above_75"
11.1947466030311,"m","white","college","50_75"
10.0252792649523,"m","black","HS","25_50"
12.359558731068,"m","white","HS","50_75"
16.5902709588763,"f","black","HS","50_75"
9.13915370430548,"f","white","HS","25_50"
10.428232272824,"f","white","college","50_75"
9.06200788205012,"m","white","HS","50_75"
8.68201696753838,"m","white","HS","50_75"
13.2457423072717,"f","black","HS","25_50"
10.6903472373144,"f","white","HS","50_75"
10.0511308988867,"m","white","college","25_50"
7.21174797329412,"m","white","HS","50_75"
3.56989183871228,"m","white","college","above_75"
11.1809011751538,"m","white","HS","50_75"
9.696173064599,"f","hispanic","less_than_HS","50_75"
10.0676211601484,"f","hispanic","HS","25_50"
11.5327350001095,"f","black","college","above_75"
12.6072718625662,"m","black","HS","25_50"
8.2006210414026,"f","black","HS","25_50"
17.5378229188245,"f","white","college","above_75"
6.88001911551042,"m","white","HS","50_75"
9.67378460417845,"m","white","HS","50_75"
8.32520497253485,"m","white","college","above_75"
5.2049003954556,"m","white","HS","50_75"
8.67721056758402,"f","white","HS","25_50"
13.3887329248477,"f","black","HS","25_50"
6.8036710212174,"m","white","HS","25_50"
12.7318116029851,"m","white","HS","25_50"
10.299165092835,"m","black","college","50_75"
11.1866485559126,"m","white","college","50_75"
1.84600917090044,"f","white","college","25_50"
9.33092077423275,"m","white","HS","25_50"
6.21981891745257,"f","black","HS","above_75"
4.96654846310832,"f","white","HS","less_25"
10.3481164377141,"f","white","HS","25_50"
14.5491831334289,"m","white","HS","25_50"
6.34752103727002,"f","white","college","50_75"
11.1817709441135,"m","black","college","50_75"
11.4451201103667,"f","hispanic","college","less_25"
8.31784094378086,"m","hispanic","HS","25_50"
9.32865096387677,"f","black","less_than_HS","50_75"
9.31493681298173,"m","white","HS","less_25"
9.60548224792664,"m","black","HS","50_75"
5.79628571605005,"m","black","college","25_50"
6.40187959828293,"f","black","HS","above_75"
10.3037058003502,"f","white","HS","above_75"
12.9917284482275,"f","white","HS","less_25"
8.40920110656298,"m","white","HS","less_25"
12.3757107806784,"f","hispanic","college","25_50"
14.6407562284003,"f","hispanic","HS","50_75"
1.69173738577113,"f","white","college","25_50"
5.84247824554803,"m","white","college","50_75"
8.00864062175069,"f","white","HS","above_75"
5.4037961171634,"m","hispanic","college","less_25"
6.17283056807626,"m","black","HS","above_75"
12.1549645880898,"m","black","HS","50_75"
15.374397457127,"m","white","college","50_75"
12.2705386216722,"f","white","HS","50_75"
10.9529376657306,"f","black","HS","50_75"
12.3143304097389,"m","white","HS","50_75"
8.93668164426469,"f","white","HS","50_75"
9.97947060899368,"m","white","less_than_HS","above_75"
8.25835083426222,"f","white","HS","50_75"
4.709952393973,"m","white","HS","50_75"
13.8738647375324,"m","white","HS","above_75"
10.9452557152669,"m","white","HS","25_50"
6.61706129916239,"f","white","HS","25_50"
5.49022709571228,"f","white","college","25_50"
4.58619472992195,"m","white","HS","25_50"
10.4110906492865,"m","hispanic","college","25_50"
9.66524413857432,"m","white","college","50_75"
10.0935610097162,"f","white","HS","25_50"
20.9148108697868,"m","black","college","25_50"
10.9722169988789,"m","hispanic","HS","50_75"
10.8696851604301,"m","black","HS","25_50"
2.36204395570922,"m","white","HS","25_50"
9.99308267626359,"m","white","college","50_75"
10.2750761707493,"m","white","HS","50_75"
10.0227081501188,"m","black","HS","50_75"
8.81032357498532,"m","white","HS","less_25"
11.1008995663428,"f","black","HS","25_50"
11.1570858994559,"m","black","less_than_HS","50_75"
7.41813256618389,"f","white","HS","50_75"
14.7084267579213,"m","white","HS","above_75"
12.2565266601844,"f","black","less_than_HS","50_75"
15.2207887842363,"m","hispanic","HS","25_50"
6.21560889172321,"f","white","less_than_HS","50_75"
6.7824845719745,"f","white","HS","25_50"
8.1806477811651,"f","white","HS","above_75"
13.5671705501805,"f","white","HS","25_50"
6.5927854016781,"f","white","HS","less_25"
8.547227456833,"m","white","HS","above_75"
15.7187796287995,"f","white","HS","50_75"
11.7590242079316,"m","white","college","25_50"
4.86326202414326,"m","white","HS","above_75"
14.4368832522185,"f","white","HS","above_75"
8.15403468173326,"m","white","HS","above_75"
9.21338992032364,"f","white","HS","above_75"
8.39744520218042,"m","white","HS","25_50"
10.9733909628344,"m","white","HS","25_50"
11.7340598893368,"m","black","college","above_75"
7.40048737519634,"m","white","college","25_50"
5.57144524212643,"f","white","HS","25_50"
12.8219973929692,"f","black","college","25_50"
5.63033933706651,"m","black","HS","less_25"
10.8964730092611,"m","white","less_than_HS","above_75"
12.2134143294345,"f","white","HS","25_50"
14.1916651305485,"f","white","college","above_75"
7.43299955397119,"m","white","college","above_75"
10.0993040593754,"m","white","college","above_75"
10.9452933389198,"f","white","HS","25_50"
12.6113839910339,"f","hispanic","less_than_HS","less_25"
7.32658490776343,"f","white","college","50_75"
8.61570138667539,"f","white","HS","25_50"
6.53683658854663,"m","black","HS","above_75"
12.8078451408805,"m","black","college","50_75"
4.86128950039801,"f","black","HS","50_75"
13.1170079135436,"m","white","HS","above_75"
10.0535606976233,"f","white","HS","25_50"
11.4362573338737,"f","white","college","25_50"
11.3140704078768,"f","black","HS","25_50"
9.08756982041167,"f","white","HS","25_50"
15.9099937029877,"m","white","less_than_HS","50_75"
6.54733398692218,"f","white","less_than_HS","50_75"
8.13068909201765,"m","white","HS","50_75"
9.79322725302375,"m","white","HS","above_75"
10.7822628662724,"m","white","HS","25_50"
11.3801288984707,"m","black","HS","50_75"
3.82558323730959,"m","white","HS","50_75"
15.6017784011706,"f","white","HS","50_75"
7.45478143814343,"m","white","college","less_25"
10.2221260368476,"m","white","less_than_HS","25_50"
7.03220173179898,"f","black","HS","50_75"
7.48626777003946,"m","white","college","25_50"
5.62991737469183,"f","white","less_than_HS","50_75"
10.4686258378518,"f","black","HS","less_25"
12.5492113633568,"m","white","HS","50_75"
17.8206504653785,"f","white","HS","50_75"
7.38514474166037,"f","white","HS","25_50"
7.0995050699414,"f","black","HS","less_25"
8.88370030144744,"m","white","HS","50_75"
9.85647417557337,"m","white","college","less_25"
10.1800444729769,"m","hispanic","HS","50_75"
10.126041298027,"f","hispanic","college","50_75"
12.2245068461757,"m","white","HS","50_75"
10.1991769019728,"f","white","college","50_75"
8.70452660222708,"m","white","less_than_HS","25_50"
8.28651017270381,"m","black","college","above_75"
7.16706742228511,"f","white","HS","25_50"
13.6732255616229,"m","white","HS","50_75"
7.12948481099434,"f","white","HS","above_75"
9.17704644751111,"m","white","college","above_75"
13.770864029652,"m","white","college","25_50"
14.031930828414,"f","black","college","25_50"
12.395361700893,"f","white","HS","25_50"
8.22472195686761,"m","white","HS","50_75"
11.0549754445854,"f","white","HS","25_50"
7.28101771894726,"m","white","HS","50_75"
8.4501907074787,"f","white","HS","50_75"
8.71784060347804,"f","hispanic","less_than_HS","25_50"
8.4560491096935,"m","black","HS","50_75"
4.06725013948541,"m","white","HS","above_75"
10.1070991253341,"m","white","college","50_75"
11.1439763121695,"m","white","HS","25_50"
13.5646885567624,"m","white","HS","25_50"
12.5860270486426,"f","black","college","50_75"
9.18416505132073,"f","black","college","50_75"
13.4329182884756,"m","white","HS","50_75"
17.0187867876278,"m","white","college","25_50"
11.5247412778871,"m","white","HS","50_75"
7.69637244505607,"f","white","HS","25_50"
10.9481390553602,"m","white","HS","50_75"
7.90559837383783,"m","white","college","above_75"
9.7305078837952,"f","black","HS","25_50"
12.6371240419395,"m","hispanic","college","25_50"
13.5781558165181,"m","hispanic","HS","25_50"
12.1299814249311,"m","white","HS","less_25"
12.7785408011491,"f","white","HS","25_50"
7.52126212884778,"m","hispanic","HS","above_75"
7.00498694838963,"f","white","less_than_HS","50_75"
2.21070938503225,"m","white","HS","above_75"
5.83815833279839,"m","white","HS","25_50"
16.5745452254711,"f","black","college","25_50"
12.657371017149,"f","white","HS","25_50"
5.3939862105792,"m","white","HS","25_50"
8.69440027936144,"f","white","less_than_HS","25_50"
10.4571929004276,"m","white","college","25_50"
13.3641891520577,"f","white","HS","less_25"
10.6327414594828,"m","white","HS","25_50"
10.4888421703722,"f","black","college","25_50"
10.1207031879567,"f","white","HS","above_75"
11.7940789597106,"m","white","HS","above_75"
9.33516007147287,"m","black","college","50_75"
8.64253118619732,"m","white","college","25_50"
6.37926913350752,"m","black","college","50_75"
14.11961938702,"m","white","HS","50_75"
15.7175115899028,"m","white","HS","less_25"
11.343649593909,"m","hispanic","less_than_HS","25_50"
9.70992103162385,"f","black","less_than_HS","50_75"
22.0840000106475,"m","white","HS","less_25"
11.7453968306629,"f","black","HS","25_50"
10.2863163278453,"m","white","HS","50_75"
9.9991367353082,"m","white","less_than_HS","25_50"
11.8194543716906,"f","white","HS","above_75"
11.4713633853131,"f","hispanic","HS","50_75"
8.02846286467805,"f","white","HS","above_75"
8.98269775569911,"f","white","college","above_75"
10.2277483486809,"f","white","HS","25_50"
7.82666595772215,"f","white","HS","less_25"
10.7570825591542,"f","white","college","25_50"
14.2145604089949,"m","white","HS","above_75"
16.9724164784928,"f","white","HS","50_75"
9.04178691715861,"f","white","college","25_50"
6.52610021265389,"f","white","college","above_75"
8.6750906362956,"f","hispanic","HS","25_50"
6.20526599761346,"f","white","HS","50_75"
14.2270466347735,"f","black","HS","25_50"
4.09109423189697,"m","black","less_than_HS","less_25"
11.2089317297447,"m","black","less_than_HS","50_75"
14.4238066335202,"f","black","HS","50_75"
10.8070170067984,"m","white","HS","25_50"
12.0425138071341,"m","black","less_than_HS","50_75"
8.75017280386042,"m","black","college","25_50"
12.7661775918377,"f","hispanic","HS","50_75"
9.53043478742151,"f","hispanic","HS","above_75"
14.714538081529,"f","white","HS","25_50"
9.71199839891629,"m","white","less_than_HS","25_50"
12.1947816107082,"f","black","college","above_75"
8.38542593654882,"m","white","HS","25_50"
7.71439457110673,"m","hispanic","HS","above_75"
7.98016466001701,"m","white","college","50_75"
10.6132424188361,"f","white","college","25_50"
12.6998368380315,"m","white","HS","50_75"
5.05764134647139,"f","hispanic","HS","above_75"
11.3901859226978,"f","white","HS","50_75"
5.80063779169022,"f","white","HS","25_50"
14.5084400342494,"m","hispanic","college","above_75"
13.7918902946097,"m","white","HS","50_75"
8.04086060906284,"f","black","HS","25_50"
6.20180525391059,"f","white","less_than_HS","less_25"
6.5694540965047,"m","white","HS","50_75"
6.74534746551335,"f","white","HS","50_75"
9.54364571082533,"f","white","college","50_75"
7.5878296410456,"f","white","HS","above_75"
8.09479508643722,"m","white","HS","50_75"
7.85354192002151,"m","black","college","25_50"
12.8126681397148,"f","white","less_than_HS","50_75"
9.48025670477998,"f","white","college","50_75"
11.6594598030196,"f","white","HS","25_50"
9.25960839646582,"f","white","college","25_50"
8.73819680858376,"f","white","HS","25_50"
8.18739215885482,"f","white","college","above_75"
9.0662977355473,"f","white","HS","25_50"
14.9403774419166,"f","black","college","above_75"
14.8761627103038,"m","black","college","above_75"
8.64858160758356,"f","black","HS","50_75"
10.688723358476,"f","white","college","50_75"
14.0798001032316,"f","white","HS","50_75"
11.2762917268952,"f","white","HS","25_50"
11.6068172122553,"m","white","college","above_75"
9.67816609541845,"m","white","less_than_HS","50_75"
11.8561908484136,"f","black","college","less_25"
10.0292735453741,"f","hispanic","HS","25_50"
9.97361331560358,"m","white","college","50_75"
14.6329184446672,"m","white","college","25_50"
8.48985134755066,"m","white","HS","above_75"
7.12871938411578,"f","white","HS","25_50"
9.25797355851859,"m","white","less_than_HS","less_25"
8.47454000409665,"f","white","HS","above_75"
7.06512308378182,"f","white","HS","50_75"
14.7856231328838,"m","white","HS","above_75"
5.52453751560519,"f","white","college","less_25"
10.7119717576962,"m","black","HS","25_50"
8.8255663800383,"f","white","HS","25_50"
8.22704690407821,"f","black","HS","less_25"
18.8015162686728,"m","white","college","25_50"
6.08693193700147,"m","white","college","50_75"
3.78016234863413,"f","white","college","25_50"
12.6661219298328,"m","white","college","50_75"
14.2470697227196,"f","white","HS","50_75"
7.23091016536292,"f","white","HS","50_75"
6.33737103795173,"f","hispanic","HS","50_75"
15.7192061769624,"m","hispanic","college","50_75"
12.0783302378943,"m","white","college","50_75"
6.09827305329338,"m","white","HS","25_50"
6.42902347674313,"f","white","HS","25_50"
12.8560364797845,"f","white","college","50_75"
16.8106707445006,"f","white","HS","less_25"
10.1419170662962,"m","black","college","25_50"
14.1017769922181,"f","white","less_than_HS","above_75"
8.51644139615092,"f","black","college","50_75"
6.53002777630036,"f","hispanic","college","50_75"
